state,state_code,year,year_code,sex,sex_code,deaths,population,opioid_death_rate
District of Columbia,11.0,2012.0,2012.0,Female,F,16.0,333282.0,
District of Columbia,11.0,2012.0,2012.0,Male,M,20.0,299041.0,6.7
District of Columbia,11.0,2013.0,2013.0,Female,F,11.0,340199.0,
District of Columbia,11.0,2013.0,2013.0,Male,M,37.0,306250.0,12.1
District of Columbia,11.0,2014.0,2014.0,Female,F,15.0,346293.0,
District of Columbia,11.0,2014.0,2014.0,Male,M,41.0,312600.0,13.1
District of Columbia,11.0,2015.0,2015.0,Female,F,25.0,353627.0,7.1
District of Columbia,11.0,2015.0,2015.0,Male,M,67.0,318601.0,21.0
District of Columbia,11.0,2016.0,2016.0,Female,F,52.0,357940.0,14.5
District of Columbia,11.0,2016.0,2016.0,Male,M,135.0,323230.0,41.8
District of Columbia,11.0,2017.0,2017.0,Female,F,68.0,364773.0,18.6
District of Columbia,11.0,2017.0,2017.0,Male,M,157.0,329199.0,47.7
District of Columbia,11.0,2018.0,2018.0,Female,F,39.0,369148.0,10.6
District of Columbia,11.0,2018.0,2018.0,Male,M,136.0,333307.0,40.8
District of Columbia,11.0,2019.0,2019.0,Female,F,57.0,371038.0,15.4
District of Columbia,11.0,2019.0,2019.0,Male,M,168.0,334711.0,50.2
District of Columbia,11.0,2020.0,2020.0,Female,F,89.0,374884.0,23.7
District of Columbia,11.0,2020.0,2020.0,Male,M,220.0,337932.0,65.1
Florida,12.0,1999.0,1999.0,Female,F,75.0,8073847.0,0.9
Florida,12.0,1999.0,1999.0,Male,M,227.0,7685574.0,3.0
Florida,12.0,2000.0,2000.0,Female,F,107.0,8184663.0,1.3
Florida,12.0,2000.0,2000.0,Male,M,342.0,7797715.0,4.4
Florida,12.0,2001.0,2001.0,Female,F,185.0,8372776.0,2.2
Florida,12.0,2001.0,2001.0,Male,M,539.0,7984190.0,6.8
Florida,12.0,2002.0,2002.0,Female,F,239.0,8541734.0,2.8
Florida,12.0,2002.0,2002.0,Male,M,549.0,8147636.0,6.7
Florida,12.0,2003.0,2003.0,Female,F,264.0,8697573.0,3.0
Florida,12.0,2003.0,2003.0,Male,M,657.0,8306512.0,7.9
Florida,12.0,2004.0,2004.0,Female,F,328.0,8902447.0,3.7
Florida,12.0,2004.0,2004.0,Male,M,682.0,8512871.0,8.0
Florida,12.0,2005.0,2005.0,Female,F,287.0,9117950.0,3.1
Florida,12.0,2005.0,2005.0,Male,M,655.0,8724088.0,7.5
Florida,12.0,2006.0,2006.0,Female,F,325.0,9280080.0,3.5
Florida,12.0,2006.0,2006.0,Male,M,730.0,8886910.0,8.2
Florida,12.0,2007.0,2007.0,Female,F,420.0,9378587.0,4.5
Florida,12.0,2007.0,2007.0,Male,M,876.0,8989255.0,9.7
Florida,12.0,2008.0,2008.0,Female,F,375.0,9465279.0,4.0
Florida,12.0,2008.0,2008.0,Male,M,900.0,9062026.0,9.9
Florida,12.0,2009.0,2009.0,Female,F,459.0,9534289.0,4.8
Florida,12.0,2009.0,2009.0,Male,M,908.0,9118355.0,10.0
Florida,12.0,2010.0,2010.0,Female,F,471.0,9611955.0,4.9
Florida,12.0,2010.0,2010.0,Male,M,992.0,9189355.0,10.8
Florida,12.0,2011.0,2011.0,Female,F,496.0,9736166.0,5.1
Florida,12.0,2011.0,2011.0,Male,M,896.0,9321376.0,9.6
Florida,12.0,2012.0,2012.0,Female,F,439.0,9869741.0,4.4
Florida,12.0,2012.0,2012.0,Male,M,714.0,9447827.0,7.6
Florida,12.0,2013.0,2013.0,Female,F,396.0,9990213.0,4.0
Florida,12.0,2013.0,2013.0,Male,M,696.0,9562647.0,7.3
Florida,12.0,2014.0,2014.0,Female,F,445.0,10170011.0,4.4
Florida,12.0,2014.0,2014.0,Male,M,791.0,9723286.0,8.1
Florida,12.0,2015.0,2015.0,Female,F,567.0,10368733.0,5.5
Florida,12.0,2015.0,2015.0,Male,M,1109.0,9902539.0,11.2
Florida,12.0,2016.0,2016.0,Female,F,762.0,10542288.0,7.2
Florida,12.0,2016.0,2016.0,Male,M,1860.0,10070151.0,18.5
Florida,12.0,2017.0,2017.0,Female,F,896.0,10727581.0,8.4
Florida,12.0,2017.0,2017.0,Male,M,2153.0,10256819.0,21.0
Florida,12.0,2018.0,2018.0,Female,F,943.0,10887548.0,8.7
Florida,12.0,2018.0,2018.0,Male,M,2053.0,10411777.0,19.7
Florida,12.0,2019.0,2019.0,Female,F,1021.0,10980681.0,9.3
Florida,12.0,2019.0,2019.0,Male,M,2552.0,10497056.0,24.3
Florida,12.0,2020.0,2020.0,Female,F,1456.0,11113132.0,13.1
Florida,12.0,2020.0,2020.0,Male,M,3857.0,10620180.0,36.3
Georgia,13.0,1999.0,1999.0,Female,F,12.0,4096032.0,
Georgia,13.0,1999.0,1999.0,Male,M,57.0,3949934.0,1.4
Georgia,13.0,2000.0,2000.0,Female,F,25.0,4159340.0,0.6
Georgia,13.0,2000.0,2000.0,Male,M,73.0,4027113.0,1.8
Georgia,13.0,2001.0,2001.0,Female,F,41.0,4256162.0,1.0
Georgia,13.0,2001.0,2001.0,Male,M,113.0,4120876.0,2.7
Georgia,13.0,2002.0,2002.0,Female,F,58.0,4327934.0,1.3
Georgia,13.0,2002.0,2002.0,Male,M,132.0,4180322.0,3.2
Georgia,13.0,2003.0,2003.0,Female,F,74.0,4394952.0,1.7
Georgia,13.0,2003.0,2003.0,Male,M,139.0,4227841.0,3.3
Georgia,13.0,2004.0,2004.0,Female,F,88.0,4463524.0,2.0
Georgia,13.0,2004.0,2004.0,Male,M,142.0,4305728.0,3.3
Georgia,13.0,2005.0,2005.0,Female,F,92.0,4555263.0,2.0
Georgia,13.0,2005.0,2005.0,Male,M,178.0,4370659.0,4.1
Georgia,13.0,2006.0,2006.0,Female,F,107.0,4670606.0,2.3
Georgia,13.0,2006.0,2006.0,Male,M,194.0,4485207.0,4.3
Georgia,13.0,2007.0,2007.0,Female,F,127.0,4777572.0,2.7
Georgia,13.0,2007.0,2007.0,Male,M,232.0,4572416.0,5.1
Georgia,13.0,2008.0,2008.0,Female,F,117.0,4856984.0,2.4
Georgia,13.0,2008.0,2008.0,Male,M,246.0,4647859.0,5.3
Georgia,13.0,2009.0,2009.0,Female,F,161.0,4917756.0,3.3
Georgia,13.0,2009.0,2009.0,Male,M,277.0,4703090.0,5.9
Georgia,13.0,2010.0,2010.0,Female,F,196.0,4958482.0,4.0
Georgia,13.0,2010.0,2010.0,Male,M,277.0,4729171.0,5.9
Georgia,13.0,2011.0,2011.0,Female,F,214.0,5012403.0,4.3
Georgia,13.0,2011.0,2011.0,Male,M,287.0,4802807.0,6.0
Georgia,13.0,2012.0,2012.0,Female,F,200.0,5068921.0,3.9
Georgia,13.0,2012.0,2012.0,Male,M,296.0,4851024.0,6.1
Georgia,13.0,2013.0,2013.0,Female,F,195.0,5110806.0,3.8
Georgia,13.0,2013.0,2013.0,Male,M,290.0,4881361.0,5.9
Georgia,13.0,2014.0,2014.0,Female,F,239.0,5170356.0,4.6
Georgia,13.0,2014.0,2014.0,Male,M,421.0,4926987.0,8.5
Georgia,13.0,2015.0,2015.0,Female,F,312.0,5234978.0,6.0
Georgia,13.0,2015.0,2015.0,Male,M,489.0,4979882.0,9.8
Georgia,13.0,2016.0,2016.0,Female,F,327.0,5289906.0,6.2
Georgia,13.0,2016.0,2016.0,Male,M,529.0,5020465.0,10.5
Georgia,13.0,2017.0,2017.0,Female,F,341.0,5353872.0,6.4
Georgia,13.0,2017.0,2017.0,Male,M,615.0,5075507.0,12.1
Georgia,13.0,2018.0,2018.0,Female,F,282.0,5404059.0,5.2
Georgia,13.0,2018.0,2018.0,Male,M,527.0,5115416.0,10.3
Georgia,13.0,2019.0,2019.0,Female,F,260.0,5456999.0,4.8
Georgia,13.0,2019.0,2019.0,Male,M,536.0,5160424.0,10.4
Georgia,13.0,2020.0,2020.0,Female,F,417.0,5508468.0,7.6
Georgia,13.0,2020.0,2020.0,Male,M,846.0,5201549.0,16.3
Hawaii,15.0,1999.0,1999.0,Female,F,,601830.0,
Hawaii,15.0,1999.0,1999.0,Male,M,11.0,608470.0,
Hawaii,15.0,2000.0,2000.0,Female,F,,602866.0,
Hawaii,15.0,2000.0,2000.0,Male,M,15.0,608671.0,
Hawaii,15.0,2001.0,2001.0,Female,F,,609189.0,
Hawaii,15.0,2001.0,2001.0,Male,M,20.0,616759.0,3.2
Hawaii,15.0,2002.0,2002.0,Female,F,,616192.0,
Hawaii,15.0,2002.0,2002.0,Male,M,29.0,623421.0,4.7
Hawaii,15.0,2003.0,2003.0,Female,F,,623753.0,
Hawaii,15.0,2003.0,2003.0,Male,M,27.0,627401.0,4.3
Hawaii,15.0,2004.0,2004.0,Female,F,,636864.0,
Hawaii,15.0,2004.0,2004.0,Male,M,32.0,636705.0,5.0
Hawaii,15.0,2005.0,2005.0,Female,F,12.0,644813.0,
Hawaii,15.0,2005.0,2005.0,Male,M,27.0,647916.0,4.2
Hawaii,15.0,2006.0,2006.0,Female,F,12.0,652351.0,
Hawaii,15.0,2006.0,2006.0,Male,M,27.0,657380.0,4.1
Hawaii,15.0,2007.0,2007.0,Female,F,,657185.0,
Hawaii,15.0,2007.0,2007.0,Male,M,42.0,658490.0,6.4
Hawaii,15.0,2008.0,2008.0,Female,F,16.0,665313.0,
Hawaii,15.0,2008.0,2008.0,Male,M,19.0,666900.0,
Hawaii,15.0,2009.0,2009.0,Female,F,,673075.0,
Hawaii,15.0,2009.0,2009.0,Male,M,27.0,673642.0,4.0
Hawaii,15.0,2010.0,2010.0,Female,F,13.0,679058.0,
Hawaii,15.0,2010.0,2010.0,Male,M,35.0,681243.0,5.1
Hawaii,15.0,2011.0,2011.0,Female,F,13.0,685005.0,
Hawaii,15.0,2011.0,2011.0,Male,M,36.0,689805.0,5.2
Hawaii,15.0,2012.0,2012.0,Female,F,13.0,690348.0,
Hawaii,15.0,2012.0,2012.0,Male,M,29.0,701965.0,4.1
Hawaii,15.0,2013.0,2013.0,Female,F,20.0,694440.0,2.9
Hawaii,15.0,2013.0,2013.0,Male,M,36.0,709614.0,5.1
Hawaii,15.0,2014.0,2014.0,Female,F,18.0,701462.0,
Hawaii,15.0,2014.0,2014.0,Male,M,26.0,718099.0,3.6
Hawaii,15.0,2015.0,2015.0,Female,F,15.0,706231.0,
Hawaii,15.0,2015.0,2015.0,Male,M,35.0,725372.0,4.8
Hawaii,15.0,2016.0,2016.0,Female,F,22.0,710942.0,3.1
Hawaii,15.0,2016.0,2016.0,Male,M,44.0,717615.0,6.1
Hawaii,15.0,2017.0,2017.0,Female,F,13.0,711451.0,
Hawaii,15.0,2017.0,2017.0,Male,M,29.0,716087.0,4.0
Hawaii,15.0,2018.0,2018.0,Female,F,14.0,709489.0,
Hawaii,15.0,2018.0,2018.0,Male,M,40.0,711002.0,5.6
Hawaii,15.0,2019.0,2019.0,Female,F,13.0,707832.0,
Hawaii,15.0,2019.0,2019.0,Male,M,30.0,708040.0,4.2
Hawaii,15.0,2020.0,2020.0,Female,F,19.0,702640.0,
Hawaii,15.0,2020.0,2020.0,Male,M,50.0,704366.0,7.1
Idaho,16.0,1999.0,1999.0,Female,F,,636799.0,
Idaho,16.0,1999.0,1999.0,Male,M,14.0,638876.0,
Idaho,16.0,2000.0,2000.0,Female,F,,645293.0,
Idaho,16.0,2000.0,2000.0,Male,M,11.0,648660.0,
Idaho,16.0,2001.0,2001.0,Female,F,11.0,658043.0,
Idaho,16.0,2001.0,2001.0,Male,M,25.0,661919.0,3.8
Idaho,16.0,2002.0,2002.0,Female,F,12.0,668686.0,
Idaho,16.0,2002.0,2002.0,Male,M,17.0,671686.0,
Idaho,16.0,2003.0,2003.0,Female,F,18.0,679877.0,
Idaho,16.0,2003.0,2003.0,Male,M,21.0,683503.0,3.1
Idaho,16.0,2004.0,2004.0,Female,F,13.0,693186.0,
Idaho,16.0,2004.0,2004.0,Male,M,24.0,698616.0,3.4
Idaho,16.0,2005.0,2005.0,Female,F,,711983.0,
Idaho,16.0,2005.0,2005.0,Male,M,23.0,716258.0,3.2
Idaho,16.0,2006.0,2006.0,Female,F,21.0,732104.0,2.9
Idaho,16.0,2006.0,2006.0,Male,M,32.0,736565.0,4.3
Idaho,16.0,2007.0,2007.0,Female,F,20.0,750127.0,2.7
Idaho,16.0,2007.0,2007.0,Male,M,29.0,754978.0,3.8
Idaho,16.0,2008.0,2008.0,Female,F,15.0,764792.0,
Idaho,16.0,2008.0,2008.0,Male,M,34.0,769528.0,4.4
Idaho,16.0,2009.0,2009.0,Female,F,20.0,775398.0,2.6
Idaho,16.0,2009.0,2009.0,Male,M,23.0,779041.0,3.0
Idaho,16.0,2010.0,2010.0,Female,F,27.0,782258.0,3.5
Idaho,16.0,2010.0,2010.0,Male,M,31.0,785324.0,3.9
Idaho,16.0,2011.0,2011.0,Female,F,24.0,791358.0,3.0
Idaho,16.0,2011.0,2011.0,Male,M,29.0,793627.0,3.7
Idaho,16.0,2012.0,2012.0,Female,F,17.0,797116.0,
Idaho,16.0,2012.0,2012.0,Male,M,23.0,798612.0,2.9
Idaho,16.0,2013.0,2013.0,Female,F,28.0,805052.0,3.5
Idaho,16.0,2013.0,2013.0,Male,M,30.0,807084.0,3.7
Idaho,16.0,2014.0,2014.0,Female,F,35.0,815968.0,4.3
Idaho,16.0,2014.0,2014.0,Male,M,27.0,818496.0,3.3
Idaho,16.0,2015.0,2015.0,Female,F,30.0,826183.0,3.6
Idaho,16.0,2015.0,2015.0,Male,M,42.0,828747.0,5.1
Idaho,16.0,2016.0,2016.0,Female,F,30.0,839608.0,3.6
Idaho,16.0,2016.0,2016.0,Male,M,66.0,843532.0,7.8
Idaho,16.0,2017.0,2017.0,Female,F,33.0,856485.0,3.9
Idaho,16.0,2017.0,2017.0,Male,M,47.0,860458.0,5.5
Idaho,16.0,2018.0,2018.0,Female,F,40.0,875131.0,4.6
Idaho,16.0,2018.0,2018.0,Male,M,58.0,879077.0,6.6
Idaho,16.0,2019.0,2019.0,Female,F,51.0,891137.0,5.7
Idaho,16.0,2019.0,2019.0,Male,M,59.0,895928.0,6.6
Idaho,16.0,2020.0,2020.0,Female,F,59.0,910789.0,6.5
Idaho,16.0,2020.0,2020.0,Male,M,85.0,916124.0,9.3
Illinois,17.0,1999.0,1999.0,Female,F,84.0,6313352.0,1.3
Illinois,17.0,1999.0,1999.0,Male,M,365.0,6045671.0,6.0
Illinois,17.0,2000.0,2000.0,Female,F,110.0,6338957.0,1.7
Illinois,17.0,2000.0,2000.0,Male,M,412.0,6080336.0,6.8
Illinois,17.0,2001.0,2001.0,Female,F,91.0,6370443.0,1.4
Illinois,17.0,2001.0,2001.0,Male,M,382.0,6118002.0,6.2
Illinois,17.0,2002.0,2002.0,Female,F,122.0,6387897.0,1.9
Illinois,17.0,2002.0,2002.0,Male,M,392.0,6137659.0,6.4
Illinois,17.0,2003.0,2003.0,Female,F,118.0,6402859.0,1.8
Illinois,17.0,2003.0,2003.0,Male,M,306.0,6153147.0,5.0
Illinois,17.0,2004.0,2004.0,Female,F,113.0,6414209.0,1.8
Illinois,17.0,2004.0,2004.0,Male,M,379.0,6175564.0,6.1
Illinois,17.0,2005.0,2005.0,Female,F,135.0,6423831.0,2.1
Illinois,17.0,2005.0,2005.0,Male,M,418.0,6186072.0,6.8
Illinois,17.0,2006.0,2006.0,Female,F,166.0,6440022.0,2.6
Illinois,17.0,2006.0,2006.0,Male,M,651.0,6203933.0,10.5
Illinois,17.0,2007.0,2007.0,Female,F,184.0,6467577.0,2.8
Illinois,17.0,2007.0,2007.0,Male,M,446.0,6228289.0,7.2
Illinois,17.0,2008.0,2008.0,Female,F,198.0,6493537.0,3.0
Illinois,17.0,2008.0,2008.0,Male,M,572.0,6253501.0,9.1
Illinois,17.0,2009.0,2009.0,Female,F,195.0,6520723.0,3.0
Illinois,17.0,2009.0,2009.0,Male,M,604.0,6276055.0,9.6
Illinois,17.0,2010.0,2010.0,Female,F,232.0,6538356.0,3.5
Illinois,17.0,2010.0,2010.0,Male,M,552.0,6292276.0,8.8
Illinois,17.0,2011.0,2011.0,Female,F,227.0,6555063.0,3.5
Illinois,17.0,2011.0,2011.0,Male,M,613.0,6314194.0,9.7
Illinois,17.0,2012.0,2012.0,Female,F,277.0,6555800.0,4.2
Illinois,17.0,2012.0,2012.0,Male,M,792.0,6319455.0,12.5
Illinois,17.0,2013.0,2013.0,Female,F,257.0,6555652.0,3.9
Illinois,17.0,2013.0,2013.0,Male,M,718.0,6326483.0,11.3
Illinois,17.0,2014.0,2014.0,Female,F,336.0,6559694.0,5.1
Illinois,17.0,2014.0,2014.0,Male,M,755.0,6320886.0,11.9
Illinois,17.0,2015.0,2015.0,Female,F,389.0,6545500.0,5.9
Illinois,17.0,2015.0,2015.0,Male,M,884.0,6314495.0,14.0
Illinois,17.0,2016.0,2016.0,Female,F,478.0,6509748.0,7.3
Illinois,17.0,2016.0,2016.0,Male,M,1338.0,6291791.0,21.3
Illinois,17.0,2017.0,2017.0,Female,F,574.0,6509545.0,8.8
Illinois,17.0,2017.0,2017.0,Male,M,1505.0,6292478.0,23.9
Illinois,17.0,2018.0,2018.0,Female,F,569.0,6480179.0,8.8
Illinois,17.0,2018.0,2018.0,Male,M,1475.0,6260901.0,23.6
Illinois,17.0,2019.0,2019.0,Female,F,586.0,6445263.0,9.1
Illinois,17.0,2019.0,2019.0,Male,M,1545.0,6226558.0,24.8
Illinois,17.0,2020.0,2020.0,Female,F,733.0,6402224.0,11.4
Illinois,17.0,2020.0,2020.0,Male,M,2131.0,6185306.0,34.5
Indiana,18.0,1999.0,1999.0,Female,F,,3083354.0,
Indiana,18.0,1999.0,1999.0,Male,M,23.0,2961618.0,0.8
Indiana,18.0,2000.0,2000.0,Female,F,,3098011.0,
Indiana,18.0,2000.0,2000.0,Male,M,25.0,2982474.0,0.8
Indiana,18.0,2001.0,2001.0,Female,F,,3120158.0,
Indiana,18.0,2001.0,2001.0,Male,M,30.0,3007602.0,1.0
Indiana,18.0,2002.0,2002.0,Female,F,,3133342.0,
Indiana,18.0,2002.0,2002.0,Male,M,23.0,3022625.0,0.8
Indiana,18.0,2003.0,2003.0,Female,F,25.0,3152366.0,0.8
Indiana,18.0,2003.0,2003.0,Male,M,72.0,3044272.0,2.4
Indiana,18.0,2004.0,2004.0,Female,F,20.0,3168952.0,0.6
Indiana,18.0,2004.0,2004.0,Male,M,72.0,3064055.0,2.3
Indiana,18.0,2005.0,2005.0,Female,F,34.0,3191481.0,1.1
Indiana,18.0,2005.0,2005.0,Male,M,80.0,3087135.0,2.6
Indiana,18.0,2006.0,2006.0,Female,F,36.0,3218203.0,1.1
Indiana,18.0,2006.0,2006.0,Male,M,71.0,3114466.0,2.3
Indiana,18.0,2007.0,2007.0,Female,F,47.0,3241454.0,1.4
Indiana,18.0,2007.0,2007.0,Male,M,113.0,3138145.0,3.6
Indiana,18.0,2008.0,2008.0,Female,F,59.0,3263963.0,1.8
Indiana,18.0,2008.0,2008.0,Male,M,131.0,3160843.0,4.1
Indiana,18.0,2009.0,2009.0,Female,F,86.0,3281477.0,2.6
Indiana,18.0,2009.0,2009.0,Male,M,171.0,3177848.0,5.4
Indiana,18.0,2010.0,2010.0,Female,F,74.0,3294065.0,2.2
Indiana,18.0,2010.0,2010.0,Male,M,153.0,3189737.0,4.8
Indiana,18.0,2011.0,2011.0,Female,F,99.0,3309937.0,3.0
Indiana,18.0,2011.0,2011.0,Male,M,192.0,3206985.0,6.0
Indiana,18.0,2012.0,2012.0,Female,F,93.0,3319144.0,2.8
Indiana,18.0,2012.0,2012.0,Male,M,217.0,3218190.0,6.7
Indiana,18.0,2013.0,2013.0,Female,F,87.0,3334634.0,2.6
Indiana,18.0,2013.0,2013.0,Male,M,219.0,3236268.0,6.8
Indiana,18.0,2014.0,2014.0,Female,F,114.0,3347411.0,3.4
Indiana,18.0,2014.0,2014.0,Male,M,262.0,3249444.0,8.1
Indiana,18.0,2015.0,2015.0,Female,F,138.0,3357815.0,4.1
Indiana,18.0,2015.0,2015.0,Male,M,339.0,3261865.0,10.4
Indiana,18.0,2016.0,2016.0,Female,F,237.0,3363491.0,7.0
Indiana,18.0,2016.0,2016.0,Male,M,476.0,3269562.0,14.6
Indiana,18.0,2017.0,2017.0,Female,F,365.0,3379723.0,10.8
Indiana,18.0,2017.0,2017.0,Male,M,719.0,3287095.0,21.9
Indiana,18.0,2018.0,2018.0,Female,F,341.0,3391576.0,10.1
Indiana,18.0,2018.0,2018.0,Male,M,672.0,3300302.0,20.4
Indiana,18.0,2019.0,2019.0,Female,F,384.0,3411859.0,11.3
Indiana,18.0,2019.0,2019.0,Male,M,774.0,3320360.0,23.3
Indiana,18.0,2020.0,2020.0,Female,F,509.0,3422994.0,14.9
Indiana,18.0,2020.0,2020.0,Male,M,1220.0,3331959.0,36.6
Iowa,19.0,1999.0,1999.0,Female,F,,1488226.0,
Iowa,19.0,1999.0,1999.0,Male,M,,1429411.0,
Iowa,19.0,2000.0,2000.0,Female,F,,1490809.0,
Iowa,19.0,2000.0,2000.0,Male,M,,1435515.0,
Iowa,19.0,2001.0,2001.0,Female,F,,1492287.0,
Iowa,19.0,2001.0,2001.0,Male,M,10.0,1439710.0,
Iowa,19.0,2002.0,2002.0,Female,F,15.0,1491450.0,
Iowa,19.0,2002.0,2002.0,Male,M,16.0,1442784.0,
Iowa,19.0,2003.0,2003.0,Female,F,,1493907.0,
Iowa,19.0,2003.0,2003.0,Male,M,19.0,1448092.0,
Iowa,19.0,2004.0,2004.0,Female,F,12.0,1498888.0,
Iowa,19.0,2004.0,2004.0,Male,M,26.0,1454747.0,1.8
Iowa,19.0,2005.0,2005.0,Female,F,23.0,1503019.0,1.5
Iowa,19.0,2005.0,2005.0,Male,M,31.0,1461435.0,2.1
Iowa,19.0,2006.0,2006.0,Female,F,22.0,1511124.0,1.5
Iowa,19.0,2006.0,2006.0,Male,M,44.0,1471520.0,3.0
Iowa,19.0,2007.0,2007.0,Female,F,20.0,1518023.0,1.3
Iowa,19.0,2007.0,2007.0,Male,M,50.0,1481189.0,3.4
Iowa,19.0,2008.0,2008.0,Female,F,33.0,1525539.0,2.2
Iowa,19.0,2008.0,2008.0,Male,M,55.0,1491195.0,3.7
Iowa,19.0,2009.0,2009.0,Female,F,37.0,1532739.0,2.4
Iowa,19.0,2009.0,2009.0,Male,M,70.0,1500131.0,4.7
Iowa,19.0,2010.0,2010.0,Female,F,39.0,1538036.0,2.5
Iowa,19.0,2010.0,2010.0,Male,M,74.0,1508319.0,4.9
Iowa,19.0,2011.0,2011.0,Female,F,54.0,1544894.0,3.5
Iowa,19.0,2011.0,2011.0,Male,M,78.0,1517415.0,5.1
Iowa,19.0,2012.0,2012.0,Female,F,57.0,1549698.0,3.7
Iowa,19.0,2012.0,2012.0,Male,M,79.0,1524488.0,5.2
Iowa,19.0,2013.0,2013.0,Female,F,74.0,1557015.0,4.8
Iowa,19.0,2013.0,2013.0,Male,M,73.0,1533401.0,4.8
Iowa,19.0,2014.0,2014.0,Female,F,56.0,1564081.0,3.6
Iowa,19.0,2014.0,2014.0,Male,M,80.0,1543045.0,5.2
Iowa,19.0,2015.0,2015.0,Female,F,60.0,1571873.0,3.8
Iowa,19.0,2015.0,2015.0,Male,M,88.0,1552026.0,5.7
Iowa,19.0,2016.0,2016.0,Female,F,48.0,1575574.0,3.0
Iowa,19.0,2016.0,2016.0,Male,M,113.0,1559119.0,7.2
Iowa,19.0,2017.0,2017.0,Female,F,69.0,1580978.0,4.4
Iowa,19.0,2017.0,2017.0,Male,M,107.0,1564733.0,6.8
Iowa,19.0,2018.0,2018.0,Female,F,37.0,1585338.0,2.3
Iowa,19.0,2018.0,2018.0,Male,M,85.0,1570807.0,5.4
Iowa,19.0,2019.0,2019.0,Female,F,44.0,1583995.0,2.8
Iowa,19.0,2019.0,2019.0,Male,M,95.0,1571075.0,6.0
Iowa,19.0,2020.0,2020.0,Female,F,65.0,1587866.0,4.1
Iowa,19.0,2020.0,2020.0,Male,M,131.0,1575695.0,8.3
Kansas,20.0,1999.0,1999.0,Female,F,,1356046.0,
Kansas,20.0,1999.0,1999.0,Male,M,18.0,1322294.0,
Kansas,20.0,2000.0,2000.0,Female,F,,1359944.0,
Kansas,20.0,2000.0,2000.0,Male,M,12.0,1328474.0,
Kansas,20.0,2001.0,2001.0,Female,F,15.0,1365966.0,
Kansas,20.0,2001.0,2001.0,Male,M,23.0,1336196.0,1.7
Kansas,20.0,2002.0,2002.0,Female,F,19.0,1371898.0,
Kansas,20.0,2002.0,2002.0,Male,M,39.0,1341637.0,2.9
Kansas,20.0,2003.0,2003.0,Female,F,18.0,1377415.0,
Kansas,20.0,2003.0,2003.0,Male,M,36.0,1345589.0,2.7
Kansas,20.0,2004.0,2004.0,Female,F,28.0,1382396.0,2.0
Kansas,20.0,2004.0,2004.0,Male,M,51.0,1351977.0,3.8
Kansas,20.0,2005.0,2005.0,Female,F,25.0,1387958.0,1.8
Kansas,20.0,2005.0,2005.0,Male,M,58.0,1357341.0,4.3
Kansas,20.0,2006.0,2006.0,Female,F,43.0,1394092.0,3.1
Kansas,20.0,2006.0,2006.0,Male,M,41.0,1368839.0,3.0
Kansas,20.0,2007.0,2007.0,Female,F,26.0,1405705.0,1.8
Kansas,20.0,2007.0,2007.0,Male,M,52.0,1378080.0,3.8
Kansas,20.0,2008.0,2008.0,Female,F,31.0,1415563.0,2.2
Kansas,20.0,2008.0,2008.0,Male,M,45.0,1392513.0,3.2
Kansas,20.0,2009.0,2009.0,Female,F,48.0,1428139.0,3.4
Kansas,20.0,2009.0,2009.0,Male,M,72.0,1404565.0,5.1
Kansas,20.0,2010.0,2010.0,Female,F,28.0,1437710.0,1.9
Kansas,20.0,2010.0,2010.0,Male,M,57.0,1415408.0,4.0
Kansas,20.0,2011.0,2011.0,Female,F,33.0,1445436.0,2.3
Kansas,20.0,2011.0,2011.0,Male,M,58.0,1425802.0,4.1
Kansas,20.0,2012.0,2012.0,Female,F,57.0,1450624.0,3.9
Kansas,20.0,2012.0,2012.0,Male,M,90.0,1435281.0,6.3
Kansas,20.0,2013.0,2013.0,Female,F,56.0,1452009.0,3.9
Kansas,20.0,2013.0,2013.0,Male,M,75.0,1441948.0,5.2
Kansas,20.0,2014.0,2014.0,Female,F,57.0,1456666.0,3.9
Kansas,20.0,2014.0,2014.0,Male,M,83.0,1447355.0,5.7
Kansas,20.0,2015.0,2015.0,Female,F,60.0,1458008.0,4.1
Kansas,20.0,2015.0,2015.0,Male,M,69.0,1453633.0,4.7
Kansas,20.0,2016.0,2016.0,Female,F,46.0,1459530.0,3.2
Kansas,20.0,2016.0,2016.0,Male,M,73.0,1447759.0,5.0
Kansas,20.0,2017.0,2017.0,Female,F,52.0,1461167.0,3.6
Kansas,20.0,2017.0,2017.0,Male,M,66.0,1451956.0,4.5
Kansas,20.0,2018.0,2018.0,Female,F,51.0,1461099.0,3.5
Kansas,20.0,2018.0,2018.0,Male,M,81.0,1450406.0,5.6
Kansas,20.0,2019.0,2019.0,Female,F,65.0,1461617.0,4.4
Kansas,20.0,2019.0,2019.0,Male,M,102.0,1451697.0,7.0
Kansas,20.0,2020.0,2020.0,Female,F,76.0,1462265.0,5.2
Kansas,20.0,2020.0,2020.0,Male,M,164.0,1451540.0,11.3
Kentucky,21.0,1999.0,1999.0,Female,F,,2056401.0,
Kentucky,21.0,1999.0,1999.0,Male,M,34.0,1961652.0,1.7
Kentucky,21.0,2000.0,2000.0,Female,F,24.0,2066401.0,1.2
Kentucky,21.0,2000.0,2000.0,Male,M,63.0,1975368.0,3.2
Kentucky,21.0,2001.0,2001.0,Female,F,41.0,2076871.0,2.0
