state,state_code,year,year_code,opioid_deaths,population,opioid_death_rate,heroin_deaths,heroin_death_rate,other_deaths,other_death_rate,methadone_deaths,methadone_death_rate,synthetic_deaths,synthetic_death_rate,prescription_deaths,prescription_death_rate
Maryland,24.0,2015,2015.0,271.0,6006401.0,4.5,88.0,1.5,24.0,0.4,56.0,0.9,81.0,1.3,93.0,1.5
Maryland,24.0,2016,2016.0,463.0,6016447.0,7.7,186.0,3.1,46.0,0.8,50.0,0.8,237.0,3.9,156.0,2.6
Maryland,24.0,2017,2017.0,514.0,6052177.0,8.5,147.0,2.4,14.0,,73.0,1.2,343.0,5.7,147.0,2.4
Maryland,24.0,2018,2018.0,507.0,6042718.0,8.4,95.0,1.6,15.0,,52.0,0.9,418.0,6.9,107.0,1.8
Maryland,24.0,2019,2019.0,476.0,6045680.0,7.9,66.0,1.1,11.0,,55.0,0.9,409.0,6.8,86.0,1.4
Maryland,24.0,2020,2020.0,852.0,6055802.0,14.1,42.0,0.7,,,90.0,1.5,768.0,12.7,117.0,1.9
Massachusetts,25.0,1999,1999.0,24.0,6317345.0,0.4,,,16.0,,,,0.0,,,
Massachusetts,25.0,2000,2000.0,28.0,6349097.0,0.4,,,23.0,0.4,0.0,,,,,
Massachusetts,25.0,2001,2001.0,30.0,6397634.0,0.5,,,22.0,0.3,,,0.0,,,
Massachusetts,25.0,2002,2002.0,31.0,6417206.0,0.5,,,17.0,,,,,,,
Massachusetts,25.0,2003,2003.0,37.0,6422565.0,0.6,,,19.0,,,,,,,
Massachusetts,25.0,2004,2004.0,61.0,6412281.0,1.0,,,34.0,0.5,10.0,,,,,
Massachusetts,25.0,2005,2005.0,499.0,6403290.0,7.8,18.0,,321.0,5.0,80.0,1.2,31.0,0.5,73.0,1.1
Massachusetts,25.0,2006,2006.0,609.0,6410084.0,9.5,36.0,0.6,295.0,4.6,141.0,2.2,79.0,1.2,130.0,2.0
Massachusetts,25.0,2007,2007.0,592.0,6431559.0,9.2,67.0,1.0,272.0,4.2,120.0,1.9,63.0,1.0,137.0,2.1
Massachusetts,25.0,2008,2008.0,543.0,6468967.0,8.4,57.0,0.9,304.0,4.7,77.0,1.2,48.0,0.7,109.0,1.7
Massachusetts,25.0,2009,2009.0,572.0,6517613.0,8.8,60.0,0.9,299.0,4.6,109.0,1.7,53.0,0.8,130.0,2.0
Massachusetts,25.0,2010,2010.0,499.0,6547629.0,7.6,68.0,1.0,213.0,3.3,76.0,1.2,59.0,0.9,141.0,2.2
Massachusetts,25.0,2011,2011.0,593.0,6587536.0,9.0,143.0,2.2,285.0,4.3,65.0,1.0,49.0,0.7,132.0,2.0
Massachusetts,25.0,2012,2012.0,638.0,6646144.0,9.6,244.0,3.7,248.0,3.7,81.0,1.2,51.0,0.8,141.0,2.1
Massachusetts,25.0,2013,2013.0,836.0,6692824.0,12.5,285.0,4.3,415.0,6.2,85.0,1.3,88.0,1.3,152.0,2.3
Massachusetts,25.0,2014,2014.0,1097.0,6745408.0,16.3,463.0,6.9,463.0,6.9,85.0,1.3,440.0,6.5,157.0,2.3
Massachusetts,25.0,2015,2015.0,1510.0,6794422.0,22.2,627.0,9.2,483.0,7.1,80.0,1.2,938.0,13.8,206.0,3.0
Massachusetts,25.0,2016,2016.0,1931.0,6811779.0,28.3,623.0,9.1,355.0,5.2,92.0,1.4,1528.0,22.4,236.0,3.5
Massachusetts,25.0,2017,2017.0,1870.0,6859819.0,27.3,464.0,6.8,230.0,3.4,76.0,1.1,1634.0,23.8,228.0,3.3
Massachusetts,25.0,2018,2018.0,1949.0,6902149.0,28.2,472.0,6.8,151.0,2.2,85.0,1.2,1787.0,25.9,228.0,3.3
